author_id,work_id,author_name,work_title,coverage
tlg3023,tlg008,CONSTANTINUS VII PORPHYROGENITUS Imperator,CONSTANTINUS VII PORPHYROGENITUS Imperator :: De administrando imperio :: TLG 3023 008,tlg
tlg3023,tlg009,CONSTANTINUS VII PORPHYROGENITUS Imperator,CONSTANTINUS VII PORPHYROGENITUS Imperator :: De thematibus :: TLG 3023 009,tlg
tlg3023,tlg010,CONSTANTINUS VII PORPHYROGENITUS Imperator,CONSTANTINUS VII PORPHYROGENITUS Imperator :: De cerimoniis aulae Byzantinae (lib. 1.84–2.56) :: TLG 3023 010,tlg
tlg3023,tlg011,CONSTANTINUS VII PORPHYROGENITUS Imperator,CONSTANTINUS VII PORPHYROGENITUS Imperator :: De cerimoniis aulae Byzantinae (lib. 1.1–92) :: TLG 3023 011,tlg
tlg3023,tlg013,CONSTANTINUS VII PORPHYROGENITUS Imperator,CONSTANTINUS VII PORPHYROGENITUS Imperator :: Narratio de imagine Edessena :: TLG 3023 013,tlg
tlg3023,tlg014,CONSTANTINUS VII PORPHYROGENITUS Imperator,CONSTANTINUS VII PORPHYROGENITUS Imperator :: Oratio de translatione Chrysostomi :: TLG 3023 014,tlg
tlg3023,tlg019,CONSTANTINUS VII PORPHYROGENITUS Imperator,CONSTANTINUS VII PORPHYROGENITUS Imperator :: Oratio ad milites :: TLG 3023 019,tlg
tlg3027,tlg001,Joannes DOXAPATRES,Joannes DOXAPATRES :: Prolegomena in Aphthonii progymnasmata :: TLG 3027 001,tlg
tlg3027,tlg002,Joannes DOXAPATRES,Joannes DOXAPATRES :: Prolegomena in Hermogenis librum περὶ στάσεων :: TLG 3027 002,tlg
tlg3027,tlg003,Joannes DOXAPATRES,Joannes DOXAPATRES :: Prolegomena in Hermogenis librum περὶ εὑρέσεως :: TLG 3027 003,tlg
tlg3027,tlg004,Joannes DOXAPATRES,Joannes DOXAPATRES :: Prolegomena in Hermogenis librum περὶ ἰδεῶν :: TLG 3027 004,tlg
tlg3039,tlg001,Joannes GALENUS,Joannes GALENUS :: Allegoriae in Hesiodi theogoniam :: TLG 3039 001,tlg
tlg3039,tlg002,Joannes GALENUS,Joannes GALENUS :: Allegoriae in Homeri Iliadem 4.1–4 :: TLG 3039 002,tlg
tlg3040,tlg001,Josephus GENESIUS,Josephus GENESIUS :: Βασιλεῖαι :: TLG 3040 001,tlg
tlg3043,tlg001,GEORGIUS Monachus,GEORGIUS Monachus :: Chronicon (lib. 1–4) :: TLG 3043 001,tlg
tlg3043,tlg002,GEORGIUS Monachus,GEORGIUS Monachus :: Chronicon breve (lib. 1–6) (redactio recentior) :: TLG 3043 002,tlg
tlg3045,tlg001,GEORGIUS SYNCELLUS,GEORGIUS SYNCELLUS :: Ecloga chronographica :: TLG 3045 001,tlg
tlg3047,tlg001,Michael GLYCAS,Michael GLYCAS :: Annales :: TLG 3047 001,tlg
tlg3047,tlg002,Michael GLYCAS,Michael GLYCAS :: Annales (lectiones variae) :: TLG 3047 002,tlg
tlg3051,tlg001,GEORGIUS MONACHUS CONTINUATUS,GEORGIUS MONACHUS CONTINUATUS :: Chronicon (continuatio) (redactio A) :: TLG 3051 001,tlg
tlg3063,tlg001,JOANNES SCYLITZES,JOANNES SCYLITZES :: Synopsis historiarum :: TLG 3063 001,tlg
tlg3064,tlg002,SCYLITZES CONTINUATUS,SCYLITZES CONTINUATUS :: Continuatio Scylitzae :: TLG 3064 002,tlg
tlg3069,tlg001,LEO Diaconus,LEO Diaconus :: Historia :: TLG 3069 001,tlg
tlg3070,tlg001,SYMEON LOGOTHETES,SYMEON LOGOTHETES :: Chronicon (sub nomine Leonis Grammatici vel Theodosii Melisseni vel Julii Pollucis) (redactio A + B operis sub titulo Epitome fort. sub auctore Trajano Patricio) :: TLG 3070 001,tlg
tlg3074,tlg001,Constantinus MANASSES,Constantinus MANASSES :: Compendium chronicum :: TLG 3074 001,tlg
tlg3074,tlg002,Constantinus MANASSES,Constantinus MANASSES :: Vita Oppiani :: TLG 3074 002,tlg
tlg3075,tlg001,Pseudo–MAURICIUS,Pseudo–MAURICIUS :: Strategicon (sub nomine Mauricii Imperatoris vel Urbicii) :: TLG 3075 001,tlg
tlg3079,tlg001,MICHAEL ATTALIATES,MICHAEL ATTALIATES :: Historia :: TLG 3079 001,tlg
tlg3086,tlg001,NICEPHORUS I,NICEPHORUS I :: Breviarium historicum de rebus gestis post imperium Mauricii (e cod. Vat. gr. 977) :: TLG 3086 001,tlg
tlg3086,tlg002,NICEPHORUS I,NICEPHORUS I :: Chronographia brevis [Dub.] (recensiones duae) :: TLG 3086 002,tlg
tlg3086,tlg012,NICEPHORUS I,NICEPHORUS I :: Refutatio et eversio definitionis synodalis anni 815 :: TLG 3086 012,tlg
tlg3088,tlg002,NICEPHORUS BRYENNIUS,NICEPHORUS BRYENNIUS :: Historiae :: TLG 3088 002,tlg
tlg3094,tlg001,NICETAS CHONIATES,NICETAS CHONIATES :: Historia (= Χρονικὴ διήγησις) :: TLG 3094 001,tlg
tlg3100,tlg001,NICOLAUS I Mysticus,NICOLAUS I Mysticus :: Epistulae :: TLG 3100 001,tlg
tlg3100,tlg002,NICOLAUS I Mysticus,NICOLAUS I Mysticus :: Opuscula diversa :: TLG 3100 002,tlg
tlg3115,tlg001,SYMEON METAPHRASTES,SYMEON METAPHRASTES :: Chronicon breve (lib. 7–8) (redactio recentior) :: TLG 3115 001,tlg
tlg3118,tlg001,Syntipas,Ιστορικον Συντιπα του Φιλοσοφου Ωραιοτατον Πανυ,leg
tlg3118,tlg002,Syntipas,Narrationes de Syntipa,leg
tlg3120,tlg001,PATRIA CONSTANTINOPOLEOS,PATRIA CONSTANTINOPOLEOS :: Παραστάσεις σύντομοι χρονικαί :: TLG 3120 001,tlg
tlg3120,tlg002,PATRIA CONSTANTINOPOLEOS,PATRIA CONSTANTINOPOLEOS :: Διήγησις περὶ τῆς Ἁγίας Σοφίας :: TLG 3120 002,tlg
tlg3120,tlg003,PATRIA CONSTANTINOPOLEOS,PATRIA CONSTANTINOPOLEOS :: Διήγησις περὶ τῆς Ἁγίας Σοφίας (variae lectiones) :: TLG 3120 003,tlg
tlg3120,tlg004,PATRIA CONSTANTINOPOLEOS,PATRIA CONSTANTINOPOLEOS :: De sepulcris imperatorum quae sunt in templo sanctorum apostolorum :: TLG 3120 004,tlg
tlg3125,tlg001,THEODOSIUS Diaconus,THEODOSIUS Diaconus :: De Creta capta :: TLG 3125 001,tlg
tlg3127,tlg001,Pseudo–NONNUS,Pseudo–NONNUS :: Scholia mythologica :: TLG 3127 001,tlg
tlg3128,tlg001,THEOGNOSTUS,THEOGNOSTUS :: Canones sive De orthographia :: TLG 3128 001,tlg
tlg3129,ogl001,Theophylactus,Commentary on St. Cyril In XII Prophetas,leg
tlg3130,tlg001,THEOPHYLACTUS SIMOCATTA,THEOPHYLACTUS SIMOCATTA :: Epistulae :: TLG 3130 001,tlg
tlg3130,tlg003,THEOPHYLACTUS SIMOCATTA,THEOPHYLACTUS SIMOCATTA :: Historiae :: TLG 3130 003,tlg
tlg3130,tlg007,THEOPHYLACTUS SIMOCATTA,THEOPHYLACTUS SIMOCATTA :: Quaestiones physicae :: TLG 3130 007,tlg
tlg3130,tlg009,THEOPHYLACTUS SIMOCATTA,THEOPHYLACTUS SIMOCATTA :: De vitae termino :: TLG 3130 009,tlg
tlg3135,tlg001,Joannes ZONARAS,Joannes ZONARAS :: Epitome historiarum (lib. 1–12) :: TLG 3135 001,bot
tlg3135,tlg002,Joannes ZONARAS,Joannes ZONARAS :: Epitome historiarum (lib. 13–18) :: TLG 3135 002,tlg
tlg3135,tlg003,Joannes ZONARAS,"Joannes ZONARAS :: Epitome historiarum (lib. 12, clausula varia) [Dub.] :: TLG 3135 003",tlg
tlg3135,tlg011,Zonaras,Argumenta,leg
tlg3135,tlg012,Zonaras,Chronologia,leg
tlg3136,tlg001,Pseudo–ZONARAS,Pseudo–ZONARAS :: Lexicon :: TLG 3136 001,tlg
tlg3139,tlg001,Laonicus CHALCOCONDYLES,Laonicus CHALCOCONDYLES :: Historiae :: TLG 3139 001,tlg
tlg3140,tlg001,JOEL,JOEL :: Chronographia compendiaria :: TLG 3140 001,tlg
tlg3141,tlg002,Georgius ACROPOLITES,Georgius ACROPOLITES :: Annales :: TLG 3141 002,tlg
tlg3141,tlg003,Georgius ACROPOLITES,Georgius ACROPOLITES :: Historia in brevius redacta :: TLG 3141 003,tlg
tlg3141,tlg005,Georgius ACROPOLITES,Georgius ACROPOLITES :: Epitaphius in Irenam imperatricem :: TLG 3141 005,tlg
tlg3141,tlg006,Georgius ACROPOLITES,Georgius ACROPOLITES :: In imaginem beatae virginis :: TLG 3141 006,tlg
tlg3141,tlg007,Georgius ACROPOLITES,Georgius ACROPOLITES :: Praefatio in epistulas Theodori Lascaris :: TLG 3141 007,tlg
tlg3141,tlg008,Georgius ACROPOLITES,Georgius ACROPOLITES :: Carmen in magnum sabbatum :: TLG 3141 008,tlg
tlg3141,tlg009,Georgius ACROPOLITES,Georgius ACROPOLITES :: Epitaphius in Joannem Ducam :: TLG 3141 009,tlg
tlg3141,tlg010,Georgius ACROPOLITES,Georgius ACROPOLITES :: Contra Latinos :: TLG 3141 010,tlg
tlg3141,tlg011,Georgius ACROPOLITES,Georgius ACROPOLITES :: Epistula ad Joannem Tornicem :: TLG 3141 011,tlg
tlg3141,tlg012,Georgius ACROPOLITES,Georgius ACROPOLITES :: In Gregorii Nazianzeni sententias :: TLG 3141 012,tlg
tlg3141,tlg013,Georgius ACROPOLITES,Georgius ACROPOLITES :: Laudatio Petri et Pauli :: TLG 3141 013,tlg
tlg3142,tlg001,Georgius PACHYMERES,Georgius PACHYMERES :: Συγγραφικαὶ ἱστορίαι (libri vi de Michaele Palaeologo) :: TLG 3142 001,tlg
tlg3142,tlg002,Georgius PACHYMERES,Georgius PACHYMERES :: Συγγραφικαὶ ἱστορίαι (libri vii de Andronico Palaeologo) :: TLG 3142 002,tlg
tlg3143,tlg001,Georgius SPHRANTZES,Georgius SPHRANTZES :: Chronicon sive Minus [Sp.] :: TLG 3143 001,tlg
tlg3144,tlg001,Joannes CANANUS,Joannes CANANUS :: De Constantinopoli oppugnata :: TLG 3144 001,tlg
tlg3145,tlg001,Joannes ANAGNOSTES,Joannes ANAGNOSTES :: De extremo Thessalonicensi excidio narratio :: TLG 3145 001,tlg
tlg3145,tlg002,Joannes ANAGNOSTES,Joannes ANAGNOSTES :: Pro viribus acta monodia :: TLG 3145 002,tlg
tlg3146,tlg001,DUCAS,DUCAS :: Historia Turcobyzantina :: TLG 3146 001,tlg
tlg3147,tlg001,Michael CRITOBULUS,Michael CRITOBULUS :: Precatio :: TLG 3147 001,tlg
tlg3147,tlg002,Michael CRITOBULUS,Michael CRITOBULUS :: Poema :: TLG 3147 002,tlg
tlg3147,tlg003,Michael CRITOBULUS,Michael CRITOBULUS :: Epistula ad Mechemet II :: TLG 3147 003,tlg
tlg3147,tlg004,Michael CRITOBULUS,Michael CRITOBULUS :: Historiae :: TLG 3147 004,tlg
tlg3155,tlg001,JOANNES Protospatharius,JOANNES Protospatharius :: Ἐξήγησις φυσικὴ τῶν ἡμερῶν Ἡσιόδου :: TLG 3155 001,tlg
tlg3156,tlg001,ANONYMI EXEGESIS IN HESIODI THEOGONIAM,ANONYMI EXEGESIS IN HESIODI THEOGONIAM :: Exegesis in Hesiodi theogoniam :: TLG 3156 001,bot
tlg3157,tlg001,THEODORUS Scutariota,THEODORUS Scutariota :: Additamenta ad Georgii Acropolitae historiam :: TLG 3157 001,tlg
tlg3158,tlg001,THEODORUS,THEODORUS :: Epistulae :: TLG 3158 001,tlg
tlg3159,tlg001,BARLAAM,BARLAAM :: Paraphrasis in Euclidis elementorum librum secundum :: TLG 3159 001,tlg
tlg3168,tlg001,Pseudo–CODINUS,Pseudo–CODINUS :: De officiis (= officia palatii Constantinopoleos) :: TLG 3168 001,tlg
tlg3168,tlg002,Pseudo–CODINUS,Pseudo–CODINUS :: De officiis (= officia palatii Constantinopoleos) (e codd Vat. gr. 162 + 975) :: TLG 3168 002,tlg
tlg3168,tlg003,Pseudo–CODINUS,Pseudo–CODINUS :: De officiis (= officia magnae ecclesiae) (auctore Andrea Darmario) :: TLG 3168 003,tlg
tlg3168,tlg004,Pseudo–CODINUS,Pseudo–CODINUS :: De annis ab orbe condito :: TLG 3168 004,tlg
tlg3168,tlg005,Pseudo–CODINUS,Pseudo–CODINUS :: Patria Constantinopoleos :: TLG 3168 005,tlg
tlg3168,tlg006,Pseudo–CODINUS,Pseudo–CODINUS :: Patria Constantinopoleos (variae lectiones) :: TLG 3168 006,tlg
tlg3168,tlg007,Pseudo–CODINUS,"Pseudo–CODINUS :: Patria Constantinopoleos (ordo et tituli paragraphorum, quem sequitur recensio C, ejusque additamenta) :: TLG 3168 007",tlg
tlg3168,tlg008,Pseudo–CODINUS,"Pseudo–CODINUS :: Patria Constantinopoleos (ordo et tituli paragraphorum, quem sequitur recensio M) :: TLG 3168 008",tlg
tlg3169,tlg001,JOANNES VI CANTACUZENUS,JOANNES VI CANTACUZENUS :: Historiae :: TLG 3169 001,tlg
tlg3170,tlg001,EPHRAEM,EPHRAEM :: Chronicon :: TLG 3170 001,tlg
tlg3173,tlg001,JOANNES,JOANNES :: Adversus iconoclastas (olim sub auctore Joanne Damasceno) :: TLG 3173 001,tlg
tlg3173,tlg002,JOANNES,JOANNES :: De sacris imaginibus contra Constantinum Cabalinum (sub nomine Joannis Syncelli) (olim sub auctore Joanne Damasceno) :: TLG 3173 002,tlg
tlg3173,tlg003,JOANNES,JOANNES :: Narratio :: TLG 3173 003,tlg
tlg3176,tlg001,Pseudo–SPHRANTZES,Pseudo–SPHRANTZES :: Chronicon sive Maius (partim sub auctore Macario Melisseno) :: TLG 3176 001,tlg
tlg3176,tlg002,Pseudo–SPHRANTZES,Pseudo–SPHRANTZES :: Chronicon sive Maius (additamenta Macarii Melisseni + lectiones variae) :: TLG 3176 002,tlg
tlg3177,tlg001,SCRIPTOR INCERTUS DE LEONE ARMENIO,SCRIPTOR INCERTUS DE LEONE ARMENIO :: De Leone Armenio (e cod. Paris. gr. 1711) :: TLG 3177 001,tlg
tlg3177,tlg002,SCRIPTOR INCERTUS DE LEONE ARMENIO,SCRIPTOR INCERTUS DE LEONE ARMENIO :: De Leone Armenio (e cod. Vat. gr. 2014) :: TLG 3177 002,tlg
tlg3178,tlg001,ANONYMI LEXEIS RHETORICAE,ANONYMI LEXEIS RHETORICAE :: Ῥητορικαὶ λέξεις :: TLG 3178 001,tlg
tlg3181,tlg001,NICEPHORUS II PHOCAS Imperator,NICEPHORUS II PHOCAS Imperator :: De velitatione bellica (sub nomine Nicephori II Phocae) :: TLG 3181 001,tlg
tlg3182,tlg001,Pseudo–SYMEON,Pseudo–SYMEON :: Chronographia (partim edita e cod. Paris. gr. 1712) :: TLG 3182 001,tlg
tlg3185,tlg001,ANONYMUS DE SCIENTIA POLITICA,ANONYMUS DE SCIENTIA POLITICA :: De scientia politica dialogus (olim sub auctore Petro Patricio) (e cod. Vat. gr. 1298) :: TLG 3185 001,tlg
tlg3186,tlg001,ANONYMUS DIALOGUS CUM JUDAEIS,ANONYMUS DIALOGUS CUM JUDAEIS :: Anonymus dialogus cum Judaeis (e cod. Vatoped. 236) (olim sub auctore Joanne Damasceno) :: TLG 3186 001,tlg
tlg3187,tlg001,GEORGIUS,GEORGIUS :: Anacreontea :: TLG 3187 001,tlg
tlg3188,tlg001,JOANNES ACTUARIUS,JOANNES ACTUARIUS :: De spiritu animali :: TLG 3188 001,tlg
tlg3188,tlg002,JOANNES ACTUARIUS,JOANNES ACTUARIUS :: De urinis :: TLG 3188 002,tlg
tlg3188,tlg003,JOANNES ACTUARIUS,JOANNES ACTUARIUS :: De diagnosi :: TLG 3188 003,tlg
tlg4000,tlg001,ARISTAENETUS,ARISTAENETUS :: Epistulae :: TLG 4000 001,tlg
tlg4001,tlg001,AENEAS,AENEAS :: Theophrastus sive de animarum immortalitate et corporum resurrectione dialogus :: TLG 4001 001,tlg
tlg4001,tlg002,AENEAS,AENEAS :: Epistulae :: TLG 4001 002,tlg
tlg4003,tlg001,MARCIANUS,MARCIANUS :: Periplus maris exteri :: TLG 4003 001,bot
tlg4003,tlg002,MARCIANUS,MARCIANUS :: Menippi periplus maris interni (epitome Marciani) :: TLG 4003 002,bot
tlg4003,tlg003,MARCIANUS,MARCIANUS :: Artemidori geographia (epitome Marciani) :: TLG 4003 003,bot
tlg4005,tlg001,ANONYMUS Discipulus Isidori Milesii,ANONYMUS Discipulus Isidori Milesii :: Euclidis elementorum qui fertur liber xv :: TLG 4005 001,tlg
tlg4013,tlg001,SIMPLICIUS,SIMPLICIUS :: In Aristotelis quattuor libros de caelo commentaria :: TLG 4013 001,bot
tlg4013,tlg002,SIMPLICIUS,SIMPLICIUS :: De caelo i (interpretatio Graeca ex Kc) :: TLG 4013 002,tlg
tlg4013,tlg003,SIMPLICIUS,SIMPLICIUS :: In Aristotelis categorias commentarium :: TLG 4013 003,bot
tlg4013,tlg004,SIMPLICIUS,SIMPLICIUS :: In Aristotelis physicorum libros commentaria :: TLG 4013 004,bot
tlg4013,tlg005,SIMPLICIUS,SIMPLICIUS :: In Aristotelis libros de anima commentaria [Sp.?] (fort. auctore Prisciano Lydo) :: TLG 4013 005,bot
tlg4013,tlg006,SIMPLICIUS,SIMPLICIUS :: Commentarius in Epicteti enchiridion :: TLG 4013 006,tlg
tlg4014,tlg001,PRISCIANUS,PRISCIANUS :: Metaphrasis in Theophrastum :: TLG 4014 001,tlg
tlg4015,tlg001,JOANNES PHILOPONUS,JOANNES PHILOPONUS :: In Aristotelis categorias commentarium :: TLG 4015 001,bot
tlg4015,tlg002,JOANNES PHILOPONUS,JOANNES PHILOPONUS :: In Aristotelis analytica priora commentaria :: TLG 4015 002,bot
tlg4015,tlg003,JOANNES PHILOPONUS,JOANNES PHILOPONUS :: In Aristotelis analytica posteriora commentaria (prooemium e codd. BRL) :: TLG 4015 003,tlg
tlg4015,tlg004,JOANNES PHILOPONUS,JOANNES PHILOPONUS :: In Aristotelis analytica posteriora commentaria :: TLG 4015 004,bot
tlg4015,tlg005,JOANNES PHILOPONUS,JOANNES PHILOPONUS :: In Aristotelis meteorologicorum librum primum commentarium :: TLG 4015 005,bot
tlg4015,tlg006,JOANNES PHILOPONUS,JOANNES PHILOPONUS :: In Aristotelis libros de generatione et corruptione commentaria :: TLG 4015 006,bot
tlg4015,tlg007,JOANNES PHILOPONUS,JOANNES PHILOPONUS :: In libros de generatione animalium commentaria :: TLG 4015 007,bot
tlg4015,tlg008,JOANNES PHILOPONUS,JOANNES PHILOPONUS :: In Aristotelis libros de anima commentaria :: TLG 4015 008,bot
tlg4015,tlg009,JOANNES PHILOPONUS,JOANNES PHILOPONUS :: In Aristotelis physicorum libros commentaria :: TLG 4015 009,bot
tlg4015,tlg010,JOANNES PHILOPONUS,JOANNES PHILOPONUS :: De aeternitate mundi :: TLG 4015 010,tlg
tlg4015,tlg011,JOANNES PHILOPONUS,JOANNES PHILOPONUS :: De opificio mundi :: TLG 4015 011,tlg
tlg4015,tlg012,JOANNES PHILOPONUS,JOANNES PHILOPONUS :: De vocabulis quae diversum significatum exhibent secundum differentiam accentus :: TLG 4015 012,tlg
tlg4015,tlg017,JOANNES PHILOPONUS,JOANNES PHILOPONUS :: De usu astrolabii eiusque constructione :: TLG 4015 017,tlg
tlg4015,tlg018,JOANNES PHILOPONUS,JOANNES PHILOPONUS :: De vocabulis quae diversum significatum exhibent secundum differentiam accentus (additamenta) :: TLG 4015 018,tlg
tlg4016,tlg001,AMMONIUS,AMMONIUS :: In Porphyrii isagogen sive quinque voces :: TLG 4016 001,bot
tlg4016,tlg002,AMMONIUS,AMMONIUS :: In Aristotelis categorias commentarius :: TLG 4016 002,bot
tlg4016,tlg003,AMMONIUS,AMMONIUS :: In Aristotelis librum de interpretatione commentarius :: TLG 4016 003,bot
tlg4016,tlg004,AMMONIUS,AMMONIUS :: In Aristotelis analyticorum priorum librum i commentarium :: TLG 4016 004,bot
tlg4016,tlg005,AMMONIUS,AMMONIUS :: In Aristotelis analytica priora [Sp.] :: TLG 4016 005,bot
tlg4017,tlg001,SYRIANUS,SYRIANUS :: In Aristotelis metaphysica commentaria :: TLG 4017 001,bot
tlg4017,tlg002,SYRIANUS,SYRIANUS :: Commentarium in Hermogenis librum περὶ ἰδεῶν :: TLG 4017 002,tlg
tlg4017,tlg003,SYRIANUS,SYRIANUS :: Praefatio in Hermogenis librum περὶ ἰδεῶν [Sp.] (fort. auctore Phoebammone partim) :: TLG 4017 003,tlg
tlg4017,tlg004,SYRIANUS,SYRIANUS :: Commentarium in Hermogenis librum περὶ στάσεων :: TLG 4017 004,tlg
tlg4018,tlg001,ASCLEPIUS,ASCLEPIUS :: In Aristotelis metaphysicorum libros A–Z commentaria :: TLG 4018 001,bot
tlg4018,tlg002,ASCLEPIUS,ASCLEPIUS :: Commentaria in Nicomachi Geraseni Pythagorei introductionem arithmeticam :: TLG 4018 002,tlg
tlg4019,tlg001,OLYMPIODORUS,OLYMPIODORUS :: Prolegomena :: TLG 4019 001,bot
tlg4019,tlg002,OLYMPIODORUS,OLYMPIODORUS :: In Aristotelis categorias commentarium :: TLG 4019 002,bot
tlg4019,tlg003,OLYMPIODORUS,OLYMPIODORUS :: In Aristotelis meteora commentaria :: TLG 4019 003,bot
tlg4019,tlg004,OLYMPIODORUS,OLYMPIODORUS :: In Platonis Alcibiadem commentarii :: TLG 4019 004,tlg
tlg4019,tlg005,OLYMPIODORUS,OLYMPIODORUS :: In Platonis Gorgiam commentaria :: TLG 4019 005,tlg
tlg4019,tlg006,OLYMPIODORUS,OLYMPIODORUS :: In Platonis Phaedonem commentaria :: TLG 4019 006,tlg
tlg4019,tlg008,OLYMPIODORUS,OLYMPIODORUS :: Scholia in Aristotelis librum de interpretatione (e cod. Vat. Urbin. gr. 35) :: TLG 4019 008,tlg
tlg4020,tlg001,ELIAS,ELIAS :: In Porphyrii isagogen :: TLG 4020 001,bot
tlg4020,tlg002,ELIAS,ELIAS :: Eliae (olim Davidis) in Aristotelis categorias commentarium :: TLG 4020 002,bot
tlg4020,tlg003,ELIAS,ELIAS :: Commentarius in Aristotelis analytica priora :: TLG 4020 003,tlg
tlg4021,tlg001,DAVID,DAVID :: Prolegomena philosophiae :: TLG 4021 001,bot
tlg4021,tlg002,DAVID,DAVID :: In Porphyrii isagogen commentarium :: TLG 4021 002,bot
tlg4024,tlg001,AGATHIAS Scholasticus,AGATHIAS Scholasticus :: Historiae :: TLG 4024 001,bot
tlg4024,tlg002,Agathias Scholasticus,Epigrammata,leg
tlg4026,tlg001,ANONYMI IN ARISTOTELIS ARTEM RHETORICAM,ANONYMI IN ARISTOTELIS ARTEM RHETORICAM :: In Aristotelis artem rhetoricam commentarium :: TLG 4026 001,bot
tlg4026,tlg002,ANONYMI IN ARISTOTELIS ARTEM RHETORICAM,ANONYMI IN ARISTOTELIS ARTEM RHETORICAM :: Fragmentum commentarii in Aristotelis rhetorica :: TLG 4026 002,bot
tlg4026,tlg003,ANONYMI IN ARISTOTELIS ARTEM RHETORICAM,ANONYMI IN ARISTOTELIS ARTEM RHETORICAM :: Fragmentum paraphrasis in Aristotelis rhetorica :: TLG 4026 003,bot
tlg4027,tlg001,ANONYMI IN ARISTOTELIS CATEGORIAS,ANONYMI IN ARISTOTELIS CATEGORIAS :: Paraphrasis categoriarum :: TLG 4027 001,bot
tlg4028,tlg001,STEPHANUS,STEPHANUS :: Ethnica (epitome) :: TLG 4028 001,tlg
tlg4028,tlg002,STEPHANUS,STEPHANUS :: Epigramma :: TLG 4028 002,tlg
tlg4029,tlg001,PROCOPIUS,PROCOPIUS :: De bellis :: TLG 4029 001,bot
tlg4029,tlg002,PROCOPIUS,PROCOPIUS :: Historia arcana (= Anecdota) :: TLG 4029 002,bot
tlg4029,tlg003,PROCOPIUS,PROCOPIUS :: De aedificiis (lib. 1–6) :: TLG 4029 003,tlg
tlg4030,tlg001,SOPHONIAS,SOPHONIAS :: In Aristotelis libros de anima paraphrasis :: TLG 4030 001,bot
tlg4031,tlg001,EUSTRATIUS,EUSTRATIUS :: In Aristotelis analyticorum posteriorum librum secundum commentarium :: TLG 4031 001,tlg
tlg4031,tlg002,EUSTRATIUS,EUSTRATIUS :: In Aristotelis ethica Nicomachea i commentaria :: TLG 4031 002,bot
tlg4031,tlg003,EUSTRATIUS,EUSTRATIUS :: In Aristotelis ethica Nicomachea vi commentaria :: TLG 4031 003,tlg
tlg4032,tlg001,ANONYMI IN ARISTOTELIS LIBRUM PRIMUM ANALYTICORUM POSTERIORUM COMMENTARIUM,ANONYMI IN ARISTOTELIS LIBRUM PRIMUM ANALYTICORUM POSTERIORUM COMMENTARIUM :: In primum librum analyticorum posteriorum commentarium :: TLG 4032 001,tlg
tlg4033,tlg001,ANONYMI IN ARISTOTELIS ETHICA NICOMACHEA,ANONYMI IN ARISTOTELIS ETHICA NICOMACHEA :: In ethica Nicomachea ii–v commentaria :: TLG 4033 001,tlg
tlg4033,tlg002,ANONYMI IN ARISTOTELIS ETHICA NICOMACHEA,ANONYMI IN ARISTOTELIS ETHICA NICOMACHEA :: In ethica Nicomachea vii commentaria :: TLG 4033 002,tlg
tlg4033,tlg003,ANONYMI IN ARISTOTELIS ETHICA NICOMACHEA,ANONYMI IN ARISTOTELIS ETHICA NICOMACHEA :: In ethica Nicomachea paraphrasis (pseudepigraphum olim a Constantino Palaeocappa confectum et olim sub auctore Heliodoro Prusensi vel Andronico Rhodio vel Olympiodoro) :: TLG 4033 003,bot
tlg4034,tlg001,MICHAEL,MICHAEL :: In ethica Nicomachea ix–x commentaria :: TLG 4034 001,tlg
tlg4034,tlg002,MICHAEL,MICHAEL :: In parva naturalia commentaria :: TLG 4034 002,bot
tlg4034,tlg003,MICHAEL,MICHAEL :: In libros de partibus animalium commentaria :: TLG 4034 003,bot
tlg4034,tlg004,MICHAEL,MICHAEL :: In libros de animalium motione commentarium :: TLG 4034 004,bot
tlg4034,tlg005,MICHAEL,MICHAEL :: In librum de animalium incessu commentarium :: TLG 4034 005,bot
tlg4034,tlg006,MICHAEL,MICHAEL :: In librum quintum ethicorum Nicomacheorum commentarium :: TLG 4034 006,bot
tlg4034,tlg008,MICHAEL,MICHAEL :: In Aristotelis sophisticos elenchos commentarius (= Pseudo–Alexander 1) (olim sub auctore Alexandro Aphrodisiensi) :: TLG 4034 008,tlg
tlg4034,tlg009,MICHAEL,MICHAEL :: In Aristotelis sophisticos elenchos commentarius (selecta) (= Pseudo–Alexander 2 + commentarium 5) :: TLG 4034 009,tlg
tlg4036,tlg001,PROCLUS,PROCLUS :: In Platonis rem publicam commentarii :: TLG 4036 001,bot
tlg4036,tlg002,PROCLUS,PROCLUS :: Hypotyposis astronomicarum positionum :: TLG 4036 002,tlg
tlg4036,tlg003,PROCLUS,PROCLUS :: Epigramma :: TLG 4036 003,tlg
tlg4036,tlg004,PROCLUS,PROCLUS :: Theologia Platonica (lib. 1–5) :: TLG 4036 004,tlg
tlg4036,tlg005,PROCLUS,PROCLUS :: Institutio theologica :: TLG 4036 005,tlg
tlg4036,tlg006,PROCLUS,PROCLUS :: Institutio physica :: TLG 4036 006,tlg
tlg4036,tlg007,PROCLUS,PROCLUS :: In Platonis Alcibiadem i :: TLG 4036 007,tlg
tlg4036,tlg008,PROCLUS,PROCLUS :: In Platonis Parmenidem :: TLG 4036 008,tlg
tlg4036,tlg009,PROCLUS,PROCLUS :: In Platonis Cratylum commentaria :: TLG 4036 009,tlg
tlg4036,tlg010,PROCLUS,PROCLUS :: In Platonis Timaeum commentaria :: TLG 4036 010,tlg
